dish_1562688426,88,179,roasted potatoes,17,209,chicken apple sausage,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561662054,292,145,pepper,0.300716,23,white rice,12.02864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1562613376,267,141,salt,0.645102,84,garlic,0.535032,13,berries,54,28,cucumbers,10.181818,141,salt,0.254545,86,mustard,0.509091,100,olive oil,9.096674,84,garlic,0.509091,241,greek yogurt,57.286175,109,vinegar,4.072727,62,radishes,8.145454,206,milk,61.341835,240,chia seeds,14.371986,181,sweet potato,38.048782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558722871,60,7,cauliflower,60,,,,225,mustard greens,44.562336,61,kale,2.675159,186,jalapenos,0.267516,214,arugula,8.912467,60,figs,8.912467,177,goat cheese,1.782493,222,cilantro,0.267516,109,vinegar,0.535032,72,onions,6.420382,100,olive oil,7.899394,219,lemon juice,4.100019,10,steak,80.254776,20,squash,76.942047,50,apple,8.912467,23,white rice,10.700637,35,pineapple,2.675159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561997401,335,133,yogurt,168,13,berries,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1568305198,82,66,turkey bacon,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1560527168,219,29,tomatoes,2.287582,84,garlic,0.343137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551567731,37,12,olives,37,,,,5,potatoes,69,100,olive oil,3.660131,28,cucumbers,3.660131,225,mustard greens,4.575164,141,salt,0.114379,86,mustard,0.228758,33,spinach (raw),18.300655,109,vinegar,1.830065,13,berries,81,4,bacon,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1562875159,98,169,pizza,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1550785808,81,23,white rice,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1556575014,62,12,olives,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563820775,162,201,zucchini,54,24,broccoli,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551224283,107,7,cauliflower,107,,,,20,squash,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551566421,11,56,tortilla,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1560798656,108,11,cheese pizza,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558116547,144,194,deprecated,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558721345,78,7,cauliflower,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1566937992,104,11,cheese pizza,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558725286,308,24,broccoli,97,65,almonds,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1559240510,213,141,salt,0.155268,145,pepper,0.025878,7,cauliflower,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565382995,158,33,spinach (raw),57,28,cucumbers,101,100,olive oil,0.414048,7,cauliflower,58,2,strawberries,59,41,carrot,41.404804,24,broccoli,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1566501067,306,33,spinach (raw),25,41,carrot,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551379478,70,51,banana,70,,,,94,parmesan cheese,34,12,olives,97,25,chicken,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558639979,90,65,almonds,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551564016,64,55,oatmeal,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1560529804,51,83,watermelon,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551488737,48,54,orange,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1557863056,47,39,avocado,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551394835,27,52,kiwi,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551493680,53,54,orange,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551374222,221,52,kiwi,63,23,white rice,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565210037,346,40,green beans,36.075001,109,vinegar,3.305624,13,berries,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1559240382,42,141,salt,0.155268,145,pepper,0.025878,145,pepper,0.103321,16,brussels sprouts,82.65683,23,white rice,66.112465,35,pineapple,72.528114,61,kale,16.528116,84,garlic,3.305624,222,cilantro,1.652812,141,salt,1.23969,219,lemon juice,3.305624,100,olive oil,5.057192,72,onions,23.139364,98,chicken thighs,30.990219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1568060722,359,39,avocado,64,26,mixed greens,61,41,carrot,41.404804,100,olive oil,0.414048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1562603569,62,4,bacon,14,100,olive oil,1.170732,72,onions,36,25,chicken,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1550859578,144,4,bacon,13,36,sausage,58,181,sweet potato,46.829269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565726949,372,179,roasted potatoes,51,86,mustard,0.739274,5,potatoes,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1550778922,30,49,nuts,30,,,,72,onions,8.994052,89,shallots,6.15972,109,vinegar,3.111089,214,arugula,36.963696,22,beef,92.395798,227,celery root,0.462046,224,bok choy,3.07986,212,millet,12.31944,210,spinach (cooked),3.07986,141,salt,0.500136,24,broccoli,63.414635,197,cranberries,2.957096,100,olive oil,8.894814,20,squash,77.928482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561741139,20,4,bacon,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563218987,172,170,pepperoni pizza,41,192,pork,100.383141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1550874729,120,5,potatoes,46,45,fish,41,214,arugula,3.346105,23,white rice,13.384419,141,salt,0.167305,84,garlic,0.669221,100,olive oil,0.669221,223,parsley,0.33461,201,zucchini,6.69221,72,onions,4.684546,215,rosemary,0.669221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563824130,202,196,couscous,67,145,pepper,0.084871,29,tomatoes,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558640145,287,41,carrot,98,50,apple,116,20,squash,22,100,olive oil,0.678967,201,zucchini,22,141,salt,0.339483,24,broccoli,22,158,turnips,67.896683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1550790042,236,23,white rice,82,45,fish,69,116,corn on the cob,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551134622,41,58,noodles,41,,,,22,beef,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558115047,212,26,mixed greens,49,65,almonds,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1550860188,128,55,oatmeal,128,,,,194,deprecated,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1566402123,657,87,egg whites,446,83,watermelon,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558630488,88,34,cantaloupe,88,,,,110,yam,61.79245,181,sweet potato,61.79245,100,olive oil,7.415094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1559678367,215,141,salt,0.490196,84,garlic,1.470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551232686,49,44,ham,49,,,,29,tomatoes,9.803922,86,mustard,0.980392,28,cucumbers,15.686275,100,olive oil,15.686275,225,mustard greens,19.607843,24,broccoli,65,33,spinach (raw),78.431374,109,vinegar,7.843137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551391122,282,46,tofu,119,52,kiwi,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1560453328,264,211,kimchi,78,21,brown rice,18.922472,55,oatmeal,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1566329049,575,30,bell peppers,10.186999,7,cauliflower,89,20,squash,2.363368,213,wheat berry,4.726736,215,rosemary,0.118168,223,parsley,0.236337,25,chicken,47.267357,84,garlic,0.236337,153,salmon,94.61235,145,pepper,4.76016,214,arugula,3.784494,33,spinach (raw),1.181684,217,thyme,0.236434,100,olive oil,4.540617,220,basil,0.118168,219,lemon juice,0.236337,201,zucchini,2.363368,141,salt,0.295615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1562945186,219,24,broccoli,65.365852,241,greek yogurt,65.469917,22,beef,58.033726,186,jalapenos,4.0748,33,spinach (raw),4.0748,16,brussels sprouts,86.592865,72,onions,6.009257,100,olive oil,5.32762,145,pepper,0.490254,84,garlic,2.0374,141,salt,2.542906,89,shallots,3.868915,210,spinach (cooked),1.934458,25,chicken,81.495995,224,bok choy,1.934458,212,millet,28.111828,109,vinegar,0.096723,11,cheese pizza,89,29,tomatoes,10.186999,111,fried rice,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1564170283,301,72,onions,0.409245,48,cheese,49.109451,240,chia seeds,16.425127,206,milk,70.104958,100,olive oil,1.634146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563217774,265,222,cilantro,2.017834,195,cherry tomatoes,20.178345,98,chicken thighs,163.698166,100,olive oil,0.818491,222,cilantro,1.636982,29,tomatoes,16.369816,56,tortilla,65.479263,115,chili,1.432359,141,salt,0.409245,84,garlic,1.636982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551134208,272,35,pineapple,89,8,scrambled eggs,87,160,mangos,20.178345,214,arugula,60.535034,186,jalapenos,2.017834,141,salt,0.252229,72,onions,4.035669,100,olive oil,2.017834,225,mustard greens,40.356689,28,cucumbers,20.178345,164,lime,3.026752,24,broccoli,67,29,tomatoes,20.178345,219,lemon juice,3.026752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565728494,163,224,bok choy,0.839962,141,salt,0.095653,34,cantaloupe,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558380152,143,194,deprecated,143,,,,223,parsley,0.513232,33,spinach (raw),1.283079,109,vinegar,0.041998,100,olive oil,1.194456,72,onions,0.839962,179,roasted potatoes,23,212,millet,3.359847,25,chicken,51.323174,22,beef,25.198854,213,wheat berry,5.132318,217,thyme,0.128308,219,lemon juice,0.256616,84,garlic,0.256616,89,shallots,1.695962,11,cheese pizza,47,210,spinach (cooked),0.839962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1560799277,73,169,pizza,37,24,broccoli,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558639440,116,50,apple,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1564082212,425,152,sugar,5.513126,145,pepper,0.183771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551566642,14,41,carrot,14,,,,84,garlic,3.214563,208,soy sauce,2.940334,219,lemon juice,1.032641,216,chard,6.884273,21,brown rice,27.537092,192,pork,51.455849,23,white rice,7.350835,25,chicken,275.370941,224,bok choy,7.350835,226,chive,0.344214,41,carrot,27.537092,100,olive oil,5.507418,220,basil,0.344214,215,rosemary,0.344214,223,parsley,0.344214,141,salt,1.744396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563206601,337,181,sweet potato,32.07547,100,olive oil,3.849057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1562614088,67,24,broccoli,67,,,,66,turkey bacon,17,87,egg whites,252,110,yam,32.07547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563222850,232,223,parsley,0.068966,217,thyme,0.145791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565711115,308,4,bacon,33,87,egg whites,275,192,pork,20.689655,94,parmesan cheese,1.457906,33,spinach (raw),1.457906,195,cherry tomatoes,2.915811,84,garlic,0.721093,72,onions,0.965517,141,salt,0.107378,215,rosemary,0.137931,201,zucchini,1.37931,24,broccoli,65,100,olive oil,0.356617,214,arugula,0.689655,170,pepperoni pizza,48,213,wheat berry,5.831622,21,brown rice,21,126,chicken breast,58.316219,23,white rice,2.758621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1550795497,391,30,bell peppers,42,5,potatoes,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563304925,508,115,chili,0.318357,23,white rice,6.367137,50,apple,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551318183,17,57,potato chips,17,,,,208,soy sauce,0.318357,205,orange juice,0.318357,72,onions,0.636714,223,parsley,3.815023,100,olive oil,8.107581,217,thyme,0.953756,232,green onions,0.318357,22,beef,47.753532,213,wheat berry,38.150227,25,chicken,381.502258,33,spinach (raw),9.537557,219,lemon juice,1.907511,61,kale,1.591784,109,vinegar,0.318357,24,broccoli,3.183569,84,garlic,2.225868,141,salt,0.556467,89,shallots,0.119219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1559238608,438,13,berries,109,54,orange,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1568319838,312,72,onions,2.335449,169,pizza,92,118,pears,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558630176,142,50,apple,142,,,,86,mustard,0.715151,30,bell peppers,14.303031,219,lemon juice,1.167724,222,cilantro,1.167724,141,salt,0.649507,153,salmon,116.772438,109,vinegar,5.721212,33,spinach (raw),5.838622,186,jalapenos,1.167724,28,cucumbers,14.303031,100,olive oil,12.318217,237,ginger,0.583862,164,lime,0.145966,84,garlic,4.218325,89,shallots,3.503173,115,chili,0.291931,62,radishes,11.442424,21,brown rice,23.354488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563220087,98,24,broccoli,46,170,pepperoni pizza,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565209963,253,109,vinegar,3.305624,219,lemon juice,3.305624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565194781,568,181,sweet potato,128.780487,141,salt,0.214418,98,chicken thighs,30.990219,23,white rice,66.112465,35,pineapple,16.528116,61,kale,16.528116,145,pepper,0.103321,141,salt,1.23969,222,cilantro,1.652812,84,garlic,3.305624,100,olive oil,4.132192,72,onions,23.139364,16,brussels sprouts,82.65683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1568404850,100,111,fried rice,100,,,,145,pepper,0.035736,100,olive oil,3.791293,41,carrot,57.178066,87,egg whites,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565024675,34,66,turkey bacon,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1568144774,62,41,carrot,61.12138,141,salt,0.229205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1562614921,287,62,radishes,2.345991,100,olive oil,1.172996,145,pepper,0.038201,100,olive oil,0.611214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1559593746,186,61,kale,18.385094,114,blueberries,6.085571,98,chicken thighs,117.299576,109,vinegar,1.172996,141,salt,0.146624,21,brown rice,11.729959,214,arugula,2.93249,220,basil,0.586498,217,thyme,0.586498,223,parsley,0.586498,84,garlic,0.293249,219,lemon juice,0.146624,24,broccoli,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565382886,348,46,tofu,51,145,pepper,0.022797,109,vinegar,3.398419,216,chard,8.319518,85,walnuts,1.663903,145,pepper,3.729016,168,quinoa,5.515528,229,pumpkin seeds,0.919255,141,salt,0.369435,20,squash,80,100,olive oil,10.332632,214,arugula,46.589302,86,mustard,0.69233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551567084,56,53,lemon,56,,,,41,carrot,42.837109,179,roasted potatoes,38,208,soy sauce,0.636145,141,salt,0.136784,6,caesar salad,54,106,rice noodles,25.445782,95,cabbage,12.722891,100,olive oil,1.637046,109,vinegar,2.544578,62,radishes,2.544578,170,pepperoni pizza,102,84,garlic,0.477108,26,mixed greens,12.722891,232,green onions,1.272289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563391333,81,20,squash,79.901352,100,olive oil,0.799014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1562775241,220,55,oatmeal,136,13,berries,84,141,salt,0.29963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558375732,66,182,grapes,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558459664,273,23,white rice,79,65,almonds,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1550772849,216,13,berries,95,36,sausage,102,33,spinach (raw),9,195,cherry tomatoes,64,182,grapes,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1568666263,348,27,lettuce,190,24,broccoli,78,57,potato chips,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1562691466,267,100,olive oil,1.658537,24,broccoli,66.341461,73,artichokes,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
